Date,Open,High,Low,Close,Adj Close,Volume
2022-02-02,395.82000732421875,398.8800048828125,392.2900085449219,397.5899963378906,397.5899963378906,248300
2022-02-03,392.7799987792969,396.489990234375,389.010009765625,390.8299865722656,390.8299865722656,242800
2022-02-04,388.6400146484375,391.9700012207031,383.32000732421875,388.6600036621094,388.6600036621094,223700
2022-02-07,388.239990234375,391.25,386.4599914550781,386.8999938964844,386.8999938964844,176700
2022-02-08,393.32000732421875,405.8900146484375,389.239990234375,405.07000732421875,405.07000732421875,415200
2022-02-09,407.1600036621094,410.8500061035156,405.489990234375,406.8299865722656,406.8299865722656,324600
2022-02-10,402.4599914550781,407.92999267578125,400.6499938964844,402.69000244140625,402.69000244140625,156000
2022-02-11,400.2200012207031,404.7099914550781,393.70001220703125,394.0,394.0,202000
2022-02-14,393.45001220703125,396.2900085449219,389.2699890136719,391.3500061035156,391.3500061035156,165300
2022-02-15,399.739990234375,402.3900146484375,394.67999267578125,397.95001220703125,397.95001220703125,229200
2022-02-16,395.3500061035156,403.0199890136719,393.5899963378906,401.2900085449219,401.2900085449219,271900
2022-02-17,399.239990234375,399.239990234375,388.07000732421875,388.95001220703125,388.95001220703125,234700
2022-02-18,387.8299865722656,394.82000732421875,387.1099853515625,388.9800109863281,388.9800109863281,260000
2022-02-22,388.45001220703125,397.0199890136719,386.760009765625,394.6600036621094,394.6600036621094,325800
2022-02-23,397.0,402.95001220703125,394.29998779296875,395.45001220703125,395.45001220703125,335400
2022-02-24,386.8999938964844,401.1099853515625,380.6199951171875,399.6600036621094,399.6600036621094,387700
2022-02-25,400.67999267578125,411.30999755859375,396.989990234375,410.8900146484375,410.8900146484375,261800
2022-02-28,407.0799865722656,411.3900146484375,403.94000244140625,409.0199890136719,409.0199890136719,305319
